pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0690701 0.0279913 0.0845618 0.0342697 0.0204735
65300 1224 1060 -0.0172626 0.0351483 -0.0211345 0.0430317 0.378284
