pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 0.00828171 0.0184965 0.0131227 0.0293085 0.175433
65300 0024 1020 0.0566518 0.0197599 0.0693752 0.0241982 0.182996
65300 0024 2030 0.0581521 0.0215163 0.0690807 0.0255607 0.444679
65300 0024 3060 0.0495633 0.0180603 0.0634451 0.0231198 0.252227
