pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0389102 0.019454 0.0476373 0.0238174
6580 0024 1060 0.0520611 0.0201386 0.0637379 0.0246556
80100 0024 1060 0.0677304 0.0202082 0.0829216 0.024741
100300 0024 1060 0.0306497 0.018713 0.0375241 0.0229102
