pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
3065 0024 1060 0.0778491 0.0594679 0.0953099 0.0728061
65100 0024 1060 0.0387837 0.0296061 0.0474825 0.0362465
100300 0024 1060 0.020975 0.0332074 0.0256795 0.0406555
