pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0274829 0.0200942 0.033647 0.0246012
65300 1216 1060 0.157531 0.022343 0.192864 0.027356
65300 1624 1060 0.11033 0.0196214 0.135076 0.0240233
