pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0516055 0.0158209 0.0631801 0.0193696
65300 1216 1060 0.0514669 0.0237095 0.0630105 0.0290275
65300 1624 1060 0.0463922 0.0222167 0.0567975 0.0271999
