pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -99930.3 0.6 -158343 577.071 5.74508e-05
65300 0024 1020 -112542 0.848528 -137818 303.788 7.97133e-05
65300 0024 2030 -124872 1.2 -148340 440.545 0.000124424
65300 0024 3060 -141616 1.69706 -181280 672.959 4.98408e-08
