pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -79144.4 1.69706 -96895.7 154.231 0.00109062
65300 1224 1060 -84486.4 2.4 -103436 164.652 0.33379
