pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -96614.2 0.6 -153089 557.921 0.155695
65300 0024 1020 -106431 0.848528 -130334 287.292 0.00403463
65300 0024 2030 -115482 1.2 -137185 407.418 0.00985952
65300 0024 3060 -125191 1.69706 -160255 594.909 0.0045584
