pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 0.0632324 0.00708199 0.0774148 0.00867128 0.947199
6580 0024 1060 0.102302 0.0163722 0.125247 0.0200454 0.162378
80100 0024 1060 0.112288 0.0226761 0.137473 0.027763 0.944507
100300 0024 1060 0.0126801 0.0276053 0.0155241 0.0337969 0.968627
