pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 0.0274916 0.0200943 0.0336576 0.0246013 0.626716
65300 1216 1060 0.157531 0.022343 0.192864 0.027356 0.629205
65300 1624 1060 0.11033 0.0196214 0.135076 0.0240233 0.152446
