pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err 
65300 0012 1060 0.0407509 0.0158629 0.0498909 0.0194209
65300 1216 1060 0.0480948 0.0234454 0.058882 0.0287042
65300 1624 1060 0.0557163 0.0219921 0.068213 0.0269249
