pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
3065 0024 1060 -105868 0.6 -129613 206.291 6.25241e-07
6580 0024 1060 -115074 0.848528 -140884 224.231 0.00842906
80100 0024 1060 -125722 1.2 -153921 244.981 0.0013793
100300 0024 1060 -131360 1.69706 -160823 255.97 0.248825
