pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -74307.1 1.69706 -90973.4 144.806 0.0113584
65300 1224 1060 -79126.5 2.4 -96873.8 154.21 0.410611
