pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -102557 0.6 -125560 199.84 0.000174075
65300 1216 1060 -110686 0.848528 -135511 215.679 0.026552
65300 1624 1060 -117982 1.2 -144444 229.899 0.0595272
