pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0024 010 -96273 0.6 -152548 555.951 0.201805
65300 0024 1020 -105913 0.848528 -129700 285.894 0.00500133
65300 0024 2030 -115140 1.2 -136779 406.211 0.00808178
65300 0024 3060 -124911 1.69706 -159897 593.579 0.0042257
