pT  rapidity  cent  v2Raw  v2RawErr  v2  v2Err  fitProb 
65300 0012 1060 -93347.9 0.6 -114285 181.895 0.158165
65300 1216 1060 -113146 0.848528 -138524 220.474 9.91209e-11
65300 1624 1060 -130045 1.2 -159212 253.403 3.96076e-08
